gutenberg_id	text
6150	And high their hopes were rais'd, the warriors both
6150	To slay, and make the strong-neck'd steeds their prize:
6150	Blind fools! nor destin'd scatheless to escape
6150	Automedon's encounter; he his pray'r
6150	To Jove address'd, and straight with added strength
6150	His soul was fill'd; and to Alcimedon,
6150	His trusty friend and comrade, thus he spoke:
6150	""
6150	"""Alcimedon, do thou the horses keep"
6150	Not far away, but breathing on my neck;
6150	For Hector's might will not, I deem, be stay'd,
6150	Ere us he slay, and mount Achilles' car,
6150	And carry terror 'mid the Grecian host,
6150	"Or in the foremost ranks himself be slain."""
6150	""
6150	Thus spoke Automedon, and loudly call'd
6150	On Menelaus and th' Ajaces both:
6150	"""Ye two Ajaces, leaders of the host,"
6150	And, Menelaus, with our bravest all,
6150	Ye on the dead alone your care bestow,
6150	To guard him, and stave off the hostile ranks;
6150	But haste, and us, the living, save from death;
6150	For Hector and AEneas hitherward,
6150	With weight o'erpow'ring, through the bloody press,
6150	The bravest of the Trojans, force their way:
6150	Yet is the issue in the hands of Heav'n;
6150	"I hurl the spear, but Jove directs the blow."""
6150	""
6150	He said, and, poising, hurl'd the pond'rous spear;
6150	Full on Aretus' broad-orb'd shield it struck;
6150	Nor stay'd the shield its course; the brazen point
6150	Drove through the belt, and in his body lodg'd.
6150	As with sharp axe in hand a stalwart man,
6150	Striking behind the horns a sturdy bull,
6150	Severs the neck; he, forward, plunging, falls;
6150	So forward first he sprang, then backwards fell:
6150	And quiv'ring, in his vitals deep infix'd,
6150	The sharp spear soon relax'd his limbs in death.
6150	Then at Automedon great Hector threw
6150	His glitt'ring spear; he saw, and forward stoop'd,
6150	And shunn'd the brazen death; behind him far
6150	Deep in the soil infix'd, with quiv'ring shaft
6150	The weapon stood; there Mars its impulse stay'd.
6150	And now with swords, and hand to hand, the fight
6150	Had been renew'd; but at their comrade's call
6150	The two Ajaces, pressing through the throng,
6150	Between the warriors interpos'd in haste.
6150	Before them Hector and AEneas both,
6150	And godlike Chromius, in alarm recoil'd;
6150	Pierc'd through the heart, Aretus there they left;
6150	And, terrible as Mars, Automedon
6150	Stripp'd off his arms, and thus exulting cried:
6150	"""Of some small portion of its load of grief,"
6150	For slain Patroclus, is my heart reliev'd,
6150	"In slaying thee, all worthless as thou art."""
6150	""
6150	Then, throwing on the car the bloody spoils,
6150	He mounted, hands and feet imbrued with blood,
6150	As 'twere a lion, fresh from his repast
6150	Upon the carcase of a slaughter'd bull.
6150	""
6150	Again around Patroclus' body rag'd
6150	The stubborn conflict, direful, sorrow-fraught:
6150	From Heav'n descending, Pallas stirr'd the strife,
6150	Sent by all-seeing Jove to stimulate
6150	The warlike Greeks; so changed was now his will.
6150	As o'er the face of Heav'n when Jove extends
6150	His bright-hued bow, a sign to mortal men
6150	Of war, or wintry storms, which bid surcease
6150	The rural works of man, and pinch the flocks;
6150	So Pallas, in a bright-hued cloud array'd,
6150	Pass'd through the ranks, and rous'd each sev'ral man.
6150	To noble Menelaus, Atreus' son,
6150	Who close beside her stood, the Goddess first,
6150	The form of Phoenix and his pow'rful voice
6150	Assuming, thus her stirring words address'd:
6150	""
6150	"""On thee, O Menelaus, foul reproach"
6150	Will fasten, if Achilles' faithful friend
6150	The dogs devour beneath the walls of Troy;
6150	"Then hold thou firm, and all the host inspire."""
6150	""
6150	To whom thus Menelaus, good in fight:
6150	"""O Phoenix, aged warrior, honour'd sire,"
6150	If Pallas would the needful pow'r impart,
6150	And o'er me spread her aegis, then would I
6150	Undaunted for Patroclus' rescue fight,
6150	For deeply by his death my heart is touch'd;
6150	But valiant Hector, with the strength of fire
6150	Still rages, and destruction deals around:
6150	"For Jove is with him, and his triumph wills."""
6150	""
6150	He said: the blue-ey'd Goddess heard with joy
6150	That, chief of all the Gods, her aid he sought.
6150	She gave fresh vigour to his arms and knees,
6150	And to his breast the boldness of the fly,
6150	Which, oft repell'd by man, renews th' assault
6150	Incessant, lur'd by taste of human blood;
6150	Such boldness in Atrides' manly breast
6150	Pallas inspir'd: beside Patroclus' corpse
6150	Again he stood, and pois'd his glitt'ring spear.
6150	""
6150	There was one Podes in the Trojan ranks,
6150	Son of Eetion, rich, of blameless life,
6150	Of all the people most to Hector dear,
6150	And at his table oft a welcome guest:
6150	Him, as he turn'd to fly, beneath the waist
6150	Atrides struck; right through the spear was driv'n;
6150	Thund'ring he fell; and Atreus' son the corpse
6150	Dragg'd from the Trojans 'mid the ranks of Greece.
6150	""
6150	Then close at Hector's side Apollo stood,
6150	Clad in the form of Phaenops, Asius' son,
6150	Who in Abydos dwelt; of all th' Allies
6150	Honour'd of Hector most, and best belov'd;
6150	Clad in his form, the Far-destroyer spoke:
6150	""
6150	"""Hector, what other Greek will scare thee next?"
6150	Who shrink'st from Menelaus, heretofore
6150	A warrior deem'd of no repute; but now,
6150	Alone, he robs our Trojans of their dead;
6150	And in the foremost ranks e'en now hath slain
6150	"Podes, thine own good friend, Eetion's son."""
6150	""
6150	He said; dark grief o'erclouded Hector's brow,
6150	As to the front in dazzling arms he sprang.
6150	Then Saturn's son his tassell'd aegis wav'd,
6150	All glitt'ring bright; and Ida's lofty head
6150	In clouds and darkness shrouded; then he bade
6150	His lightning flash, his volleying thunder roar,
6150	That shook the mountain; and with vict'ry crown'd
6150	The Trojan arms, and panic-struck the Greeks.
6150	""
6150	The first who turn'd to fly was Peneleus,
6150	Boeotian chief; him, facing still the foe,
6150	A spear had slightly on the shoulder struck,
6150	The bone just grazing: by Polydamas,
6150	Who close before him stood, the spear was thrown.
6150	Then Hector Leitus, Aloctryon's son,
6150	Thrust thro' the wrist, and quell'd his warlike might;
6150	Trembling, he look'd around, nor hop'd again
6150	The Trojans, spear in hand, to meet in fight;
6150	But, onward as he rush'd on Leitus,
6150	Idomeneus at Hector threw his spear:
6150	Full on his breast it struck; but near the head
6150	The sturdy shaft was on the breastplate snapp'd:
6150	Loud was the Trojans' shout; and he in turn
6150	Aim'd at Idomeneus, Deucalion's son,
6150	Upstanding on his car; his mark he miss'd,
6150	But Coeranus he struck, the charioteer
6150	And faithful follower of Meriones,
6150	Who with him came from Lyctus' thriving town:
6150	The chief had left on foot the well-trimm'd ships;
6150	And, had not Coeranus his car in haste
6150	Driv'n to the rescue, by his fall had giv'n
6150	A Trojan triumph; to his Lord he brought
6150	Safety, and rescue from unsparing death;
6150	But fell, himself, by Hector's murd'rous hand.
6150	Him Hector struck between the cheek and ear,
6150	Crashing the teeth, and cutting through the tongue.
6150	Headlong he fell to earth, and dropp'd the reins:
6150	These, stooping from the car, Meriones
6150	Caught up, and thus Idomeneus address'd:
6150	""
6150	"""Ply now the lash, until thou reach the ships:"
6150	"Thyself must see how crush'd the strength of Greece."""
6150	""
6150	He said; and tow'rd the ships Idomeneus
6150	Urg'd his fleet steeds; for fear was on his soul.
6150	Nor did not Ajax and Atrides see
6150	How in the Trojans' favour Saturn's son
6150	The wav'ring scale of vict'ry turn'd; and thus
6150	Great Ajax Telamon his grief express'd:
6150	""
6150	"""O Heav'n! the veriest child might plainly see"
6150	That Jove the Trojans' triumph has decreed:
6150	Their weapons all, by whomsoever thrown,
6150	Or weak, or strong, attain their mark; for Jove
6150	Directs their course; while ours upon the plain
6150	Innocuous fall. But take we counsel now
6150	How from the fray to bear away our dead,
6150	And by our own return rejoice those friends
6150	Who look with sorrow on our plight, and deem
6150	That we, all pow'rless to resist the might
6150	Of Hector's arm, beside the ships must fall.
6150	Would that some comrade were at hand, to bear
6150	A message to Achilles; him, I ween,
6150	As yet the mournful tidings have not reach'd,
6150	That on the field his dearest friend lies dead.
6150	But such I see not; for a veil of cloud
6150	O'er men and horses all around is spread.
6150	O Father Jove, from, o'er the sons of Greece
6150	Remove this cloudy darkness; clear the sky,
6150	That we may see our fate, and die at least,
6150	"If such thy will, in th' open light of day."""
6150	""
6150	He said, and, pitying, Jove beheld his tears;
6150	The clouds he scatter'd, and the mist dispers'd;
6150	The sun shone forth, and all the field was clear;
6150	Then Ajax thus to Menelaus spoke:
6150	""
6150	"""Now, Heav'n-born Menelaus, look around"
6150	If haply 'mid the living thou mayst see
6150	Antilochus, the noble Nester's son;
6150	And bid him to Achilles bear in haste
6150	"The tidings, that his dearest friend lies dead."""
6150	""
6150	He said, nor did Atrides not comply;
6150	But slow as moves a lion from the fold,
6150	Which dogs and youths with ceaseless toil hath worn,
6150	Who all night long have kept their watch, to guard
6150	From his assault the choicest of the herd;
6150	He, hunger-pinch'd, hath oft th' attempt renew'd,
6150	But nought prevail'd; by spears on ev'ry side,
6150	And jav'lins met, wielded by stalwart hands,
6150	And blazing torches, which his courage daunt;
6150	Till with the morn he sullenly withdraws;
6150	So from Patroclus, with reluctant step
6150	Atrides mov'd; for much he fear'd the Greeks
6150	Might to the Trojans, panic-struck, the dead
6150	Abandon; and departing, he besought
6150	The two Ajaces and Meriones:
6150	"""Ye two Ajaces, leaders of the Greeks,"
6150	And thou, Meriones, remember now
6150	Our lost Patroclus' gentle courtesy,
6150	How kind and genial was his soul to all,
6150	"While yet he liv'd--now sunk, alas! in death."""
6150	""
6150	Thus saying, Menelaus took his way,
6150	Casting his glance around on ev'ry side,
6150	Like to an eagle, fam'd of sharpest sight
6150	Of all that fly beneath the vault of Heav'n;
6150	Whom, soaring in the clouds, the crouching hare
6150	Eludes not, though in leafiest covert hid;
6150	But swooping down, he rends her life away:
6150	So, Menelaus, through the ranks of war
6150	Thy piercing glances ev'ry way were turn'd,
6150	If Nestor's son, alive, thou mightst descry;
6150	Him on the field's extremest left he found,
6150	Cheering his friends, and urging to the fight;
6150	He stood beside him, and address'd him thus:
6150	""
6150	"""Antilochus, come hither, godlike friend,"
6150	And woful tidings hear, which would to Heav'n
6150	I had not to impart; thyself thou seest
6150	How Jove hath heap'd disaster on the Greeks,
6150	And vict'ry giv'n to Troy; but one has fallen,
6150	Our bravest, best! Patroclus lies in death;
6150	And deeply must the Greeks his loss deplore.
6150	But haste thee to the ships, to Peleus' son
6150	The tidings bear, if haply he may save
6150	The body of Patroclus from the foe;
6150	His naked body, for his arms are now
6150	"The prize of Hector of the glancing helm."""
6150	""
6150	He said; and at his words Antilochus
6150	Astounded stood; long time his tongue in vain
6150	For utt'rance strove; his eyes were fill'd with tears,
6150	His cheerful voice was mute; yet not the less
6150	To Menelaus' bidding gave his care:
6150	Swiftly he sped; but to Laodocus,
6150	His comrade brave, who waited with his car
6150	In close attendance, first consign'd his arms;
6150	Then from the field with active limbs he flew,
6150	Weeping, with mournful news, to Peleus' son.
6150	Nor, noble Menelaus, did thy heart
6150	Incline thee to remain, and aid thy friends,
6150	Where from their war-worn ranks the Pylian troops
6150	Deplor'd the absence of Antilochus;
6150	But these in godlike Thrasymedes' charge
6150	He left; and to Patroclus hast'ning back,
6150	Beside th' Ajaces stood, as thus he spoke:
6150	"""Him to Achilles, to the ships, in haste"
6150	I have despatch'd; yet fiercely as his wrath
6150	May burn tow'rd Hector, I can scarce expect
6150	His presence here; for how could he, unarm'd,
6150	With Trojans fight? But take we counsel now
6150	How from the field to bear away our dead,
6150	"And 'scape ourselves from death by Trojan hands."""
6150	""
6150	Whom answer'd thus great Ajax Telamon:
6150	"""Illustrious Menelaus, all thy words"
6150	Are just and true; then from amid the press,
6150	Thou and Meriones, take up in haste,
6150	And bear away the body; while behind
6150	We two, in heart united, as in name,
6150	Who side by side have still been wont to fight,
6150	"Will Hector and his Trojans hold at bay."""
6150	""
6150	He said; they, lifting in their arms the corpse,
6150	Uprais'd it high in air; then from behind
6150	Loud yell'd the Trojans, as they saw the Greeks
6150	Retiring with their dead; and on they rush'd,
6150	As dogs that in advance of hunter youths
6150	Pursue a wounded boar; awhile they run,
6150	Eager for blood; but when, in pride of strength,
6150	He turns upon them, backward they recoil,
6150	This way and that in fear of death dispers'd:
6150	So onward press'd awhile the Trojan crowd,
6150	With thrust of swords, and double-pointed spears;
6150	But ever as th' Ajaces turn'd to bay,
6150	Their colour chang'd to pale, not one so bold
6150	As, dashing on, to battle for the corpse.
6150	Thus they, with anxious care, from off the field
6150	Bore tow'rd the ships their dead; but on their track
6150	Came sweeping on the storm of battle, fierce,
6150	As, on a sudden breaking forth, the fire
6150	Seizes some populous city, and devours
6150	House after house amid the glare and blaze,
6150	While roar the flames before the gusty wind;
6150	So fiercely pressed upon the Greeks' retreat
6150	The clatt'ring tramp of steeds and armed men.
6150	But as the mules, with stubborn strength endued,
6150	That down the mountain through the trackless waste
6150	Drag some huge log, or timber for the ships;
6150	And spent with toil and sweat, still labour on
6150	Unflinching; so the Greeks with patient toil
6150	Bore on their dead; th' Ajaces in their rear
6150	Stemming the war, as stems the torrent's force
6150	Some wooded cliff, far stretching o'er the plain;
6150	Checking the mighty river's rushing stream,
6150	And flinging it aside upon the plain,
6150	Itself unbroken by the strength of flood:
6150	So firmly, in the rear, th' Ajaces stemm'd
6150	The Trojan force; yet these still onward press'd,
6150	And, 'mid their comrades proudly eminent,
6150	Two chiefs, AEneas, old Anchises' son,
6150	And glorious Hector, in the van were seen.
6150	Then, as a cloud of starlings or of daws
6150	Fly screaming, as they see the hawk approach,
6150	To lesser birds the messenger of death;
6150	So before Hector and AEneas fled,
6150	Screaming, forgetful of their warlike fame,
6150	The sons of Greece; and scatter'd here and there
6150	Around the ditch lay store of goodly arms,
6150	By Greeks abandon'd in their hasty flight.
6150	Yet still, unintermitted, rag'd the war.
6150	""
6150	""
6150	""
6150	""
6150	ARGUMENT.
6150	""
6150	THE GRIEF OF ACHILLES, AND NEW ARMOUR MADE HIM BY VULCAN.
6150	""
6150	""
6150	The news of the death of Patroclus is brought to Achilles by
6150	Antilochus. Thetis hearing his lamentations, comes with all her sea-
6150	nymphs to comfort him. The speeches of the mother and son on this
6150	occasion. Iris appears to Achilles by command of Juno, and orders him
6150	to show himself at the head of the intrenchments. The sight of him
6150	turns the fortune of the day, and the body of Patroclus is carried off
6150	by the Greeks. The Trojans call a council, where Hector and Polydamas
6150	disagree in their opinions; but the advice of the former prevails, to
6150	remain encamped in the field. The grief of Achilles over the body of
6150	Patroclus.
6150	""
6150	Thetis goes to the palace of Vulcan, to obtain new arms for her son.
6150	The description of the wonderful works of Vulcan; and, lastly, that
6150	noble one of the shield of Achilles.
6150	""
6150	The latter part of the nine-and-twentieth day, and the night ensuing,
6150	take up this book. The scene is at Achilles' tent on the seashore, from
6150	whence it changes to the palace of Vulcan.
6150	""
6150	""
6150	""
6150	""
6150	BOOK XVIII.
6150	""
6150	""
6150	Thus, furious as the rage of fire, they fought.
6150	Meantime Antilochus to Peleus' son,
6150	Swift-footed messenger, his tidings bore.
6150	Him by the high-beak'd ships he found, his mind
6150	Th' event presaging, fill'd with anxious thoughts,
6150	As thus he commun'd with his mighty heart:
6150	""
6150	"""Alas! what means it, that the long-hair'd Greeks,"
6150	Chas'd from the plain, are thronging round the ships?
6150	Let me not now, ye Gods, endure the grief
6150	My mother once foretold, that I should live
6150	To see the bravest of the Myrmidons
6150	Cut off by Trojans from the light of day.
6150	Menoetius' noble son has surely fall'n;
6150	Foolhardy! yet I warn'd him, and besought,
6150	Soon as the ships from hostile fires were safe,
6150	"Back to return, nor Hector's onset meet."""
6150	""
6150	While in his mind and spirit thus he mus'd,
6150	Beside him stood the noble Nestor's son,
6150	And weeping, thus his mournful message gave:
6150	""
6150	"""Alas! great son of Peleus, woful news,"
6150	Which would to Heav'n I had not to impart,
6150	To thee I bring; Patroclus lies in death;
6150	And o'er his body now the war is wag'd;
6150	His naked body, for his arms are now
6150	"The prize of Hector of the glancing helm."""
6150	""
6150	He said; and darkest clouds of grief o'erspread
6150	Achilles' brow; with both his hands he seiz'd
6150	And pour'd upon his head the grimy dust,
6150	Marring his graceful visage; and defil'd
6150	With black'ning ashes all his costly robes.
6150	Stretch'd in the dust his lofty stature lay,
6150	As with his hands his flowing locks he tore;
6150	Loud was the wailing of the female band,
6150	Achilles' and Patroclus' prize of war,
6150	As round Achilles, rushing out of doors,
6150	Beating their breasts, with tott'ring limbs they press'd.
6150	In tears beside him stood Antilochus,
6150	And in his own Achilles' hand he held,
6150	Groaning in spirit, fearful lest for grief
6150	In his own bosom he should sheathe his sword.
6150	Loud were his moans; his Goddess-mother heard,
6150	Beside her aged father where she sat
6150	In the deep ocean caves; she heard, and wept:
6150	The Nereids all, in ocean's depths who dwell,
6150	Encircled her around; Cymodoce,                                 [5]
6150	Nesaee, Spio, and Cymothoe,
6150	The stag-ey'd Halia, and Amphithoe,
6150	Actaea, Limnorea, Melite,
6150	Doris, and Galatea, Panope;
6150	There too were Oreithyia, Clymene,
6150	And Amathea with the golden hair,
6150	And all the denizens of ocean's depths.
6150	Fill'd was the glassy cave; in unison
6150	They beat their breasts, as Thetis led the wail:
6150	""
6150	"""Give ear, my sister Nereids all, and learn"
6150	How deep the grief that in my breast I bear.
6150	Me miserable! me, of noblest son
6150	Unhappiest mother! me, a son who bore,
6150	My brave, my beautiful, of heroes chief!
6150	Like a young tree he throve: I tended him,
6150	In a rich vineyard as the choicest plant;
6150	Till in the beaked ships I sent him forth
6150	To war with Troy; him ne'er shall I behold,
6150	Returning home, in aged Peleus' house.
6150	E'en while he lives, and sees the light of day,
6150	He lives in sorrow; nor, to soothe his grief,
6150	My presence can avail; yet will I go,
6150	That I may see my dearest child, and learn
6150	"What grief hath reach'd him, from the war withdrawn."""
6150	""
6150	She said, and left the cave; with her they went,
6150	Weeping; before them parted th' ocean wave.
6150	But when they reach'd the fertile shore of Troy,
6150	In order due they landed on the beach,
6150	Where frequent, round Achilles swift of foot,
6150	Were moor'd the vessels of the Myrmidons.
6150	There, as he groan'd aloud, beside him stood
6150	His Goddess-mother; weeping, in her hands
6150	She held his head, while pitying thus she spoke:
6150	""
6150	"""Why weeps my son? and what his cause of grief?"
6150	Speak out, and nought conceal; for all thy pray'r
6150	Which with uplifted hands thou mad'st to Jove,
6150	He hath fulfill'd, that, flying to their ships,
6150	The routed sons of Greece should feel how much
6150	"They need thine aid, and mourn their insult past."""
6150	""
6150	To whom Achilles, deeply groaning, thus:
6150	"""Mother, all this indeed hath Jove fulfill'd;"
6150	Yet what avails it, since my dearest friend
6150	Is slain, Patroclus? whom I honour'd most
6150	Of all my comrades, lov'd him as my soul.
6150	Him have I lost: and Hector from his corpse
6150	Hath stripp'd those arms, those weighty, beauteous arms,
6150	A marvel to behold, which from the Gods
6150	Peleus receiv'd, a glorious gift, that day
6150	When they consign'd thee to a mortal's bed.
6150	How better were it, if thy lot had been
6150	Still 'mid the Ocean deities to dwell,
6150	And Peleus had espous'd a mortal bride!
6150	For now is bitter grief for thee in store,
6150	Mourning thy son; whom to his home return'd
6150	Thou never more shalt see; nor would I wish
6150	To live, and move amid my fellow-men,
6150	Unless that Hector, vanquish'd by my spear,
6150	May lose his forfeit life, and pay the price
6150	"Of foul dishonour to Patroclus done."""
6150	""
6150	To whom, her tears o'erflowing, Thetis thus:
6150	"""E'en as thou sayst, my son, thy term is short;"
6150	"Nor long shall Hector's fate precede thine own."""
6150	""
6150	Achilles, answ'ring, spoke in passionate grief:
6150	"""Would I might die this hour, who fail'd to save"
6150	My comrade slain! far from his native land
6150	He died, sore needing my protecting arm;
6150	And I, who ne'er again must see my home,
6150	Nor to Patroclus, nor the many Greeks
6150	Whom Hector's hand hath slain, have render'd aid;
6150	But idly here I sit, cumb'ring the ground:
6150	I, who amid the Greeks no equal own
6150	In fight; to others, in debate, I yield.
6150	Accurs'd of Gods and men be hateful strife
6150	And anger, which to violence provokes
6150	E'en temp'rate souls: though sweeter be its taste
6150	Than dropping honey, in the heart of man
6150	Swelling, like smoke; such anger in my soul
6150	Hath Agamemnon kindled, King of men.
6150	But pass we that; though still my heart be sore,
6150	Yet will I school my angry spirit down.
6150	In search of Hector now, of him who slew
6150	My friend, I go; prepar'd to meet my death,
6150	When Jove shall will it, and th' Immortals all.
6150	From death not e'en the might of Hercules,
6150	Though best belov'd of Saturn's son, could fly,
6150	By fate and Juno's bitter wrath subdued.
6150	I too, since such my doom, must lie in death;
6150	Yet, ere I die, immortal fame will win;
6150	And from their delicate cheeks, deep-bosom'd dames,
6150	Dardan and Trojan, bitter tears shall wipe,
6150	And groan in anguish; then shall all men know
6150	How long I have been absent from the field;
6150	Then, though thou love me, seek not from the war
6150	"To stay my steps; for bootless were thy speech."""
6150	""
6150	Whom answer'd thus the silver-footed Queen:
6150	"""True are thy words, my son; and good it is,"
6150	And commendable, from the stroke of death
6150	To save a worsted comrade; but thine arms,
6150	Thy brazen, flashing arms, the Trojans hold:
6150	Them Hector of the glancing helm himself
6150	Bears on his breast, exulting; yet not long
6150	Shall be his triumph, for his doom is nigh.
6150	But thou, engage not in the toils of war,
6150	Until thine eyes again behold me here;
6150	For with to-morrow's sun will I return
6150	"With arms of heav'nly mould, by Vulcan wrought."""
6150	""
6150	Thus saying, from her son she turn'd away,
6150	And turning, to her sister Nereids spoke:
6150	"""Back to the spacious bosom of the deep"
6150	Retire ye now; and to my father's house,
6150	The aged Ocean God, your tidings bear;
6150	While I to high Olympus speed, to crave
6150	At Vulcan's hand, the skill'd artificer,
6150	"A boon of dazzling armour for my son."""
6150	""
6150	She said; and they beneath the ocean wave
6150	Descended, while to high Olympus sped
6150	The silver-footed Goddess, thence in hope
6150	To bear the dazzling armour to her son.
6150	She to Olympus sped; the Greeks meanwhile
6150	Before the warrior-slayer Hector fled
6150	With wild, tumultuous uproar, till they reach'd
6150	Their vessels and the shore of Hellespont.
6150	Nor had the well-greav'd Greets Achilles' friend,
6150	Patroclus, from amid the fray withdrawn;
6150	For close upon him follow'd horse and man,
6150	And Hector, son of Priam, fierce as flame;
6150	Thrice noble Hector, seizing from behind,
6150	Sought by the feet to drag away the dead,
6150	Cheering his friends; thrice, clad in warlike might,
6150	The two Ajaces drove him from his prey.
6150	Yet, fearless in his strength, now rushing on
6150	He dash'd amid the fray; now, shouting loud,
6150	Stood firm; but backward not a step retir'd.
6150	As from a carcase herdsmen strive in vain
6150	To scare a tawny lion, hunger-pinch'd;
6150	E'en so th' Ajaces, mail-clad warriors, fail'd
6150	The son of Priam from the corpse to scare.
6150	And now the body had he borne away,
6150	With endless fame; but from Olympus' height
6150	Came storm-swift Iris down to Peleus' son,
6150	And bade him don his arms; by Juno sent,
6150	Unknown to Jove, and to th' Immortals all.
6150	She stood beside him, and address'd him thus:
6150	""
6150	"""Up, son of Peleus! up, thou prince of men!"
6150	Haste to Patroclus' rescue; whom, around,
6150	Before the ships, is wag'd a fearful war,
6150	With mutual slaughter; these the dead defending,
6150	And those to Ilium's breezy heights intent
6150	To bear the body; noble Hector chief,
6150	Who longs to sever from the tender neck,
6150	And fix upon the spikes, thy comrade's head.
6150	Up then! delay no longer; deem it shame
6150	Patroclus' corpse should glut the dogs of Troy,
6150	"Dishon'ring thee, if aught dishonour him."""
6150	""
6150	Whom answer'd thus Achilles, swift of foot:
6150	"""Say, heav'nly Iris, of th' immortal Gods"
6150	"Who bade thee seek me, and this message bring?"""
6150	""
6150	"To whom swift Iris thus: ""To thee I come"
6150	By Juno sent, th' imperial wife of Jove;
6150	Unknown to Saturn's son, and all the Gods
6150	"Who on Olympus' snowy summit dwell."""
6150	""
6150	To whom again Achilles, swift of foot:
6150	"""How in the battle toil can I engage?"
6150	My arms are with the Trojans; and to boot
6150	My mother warn'd me not to arm for fight,
6150	Till I again should see her; for she hop'd
6150	To bring me heav'nly arms by Vulcan wrought:
6150	Nor know I well whose armour I could wear,
6150	Save the broad shield of Ajax Telamon
6150	And he, methinks, amid the foremost ranks
6150	"Ev'n now is fighting o'er Patroclus' corpse."""
6150	""
6150	"Whom answer'd storm-swift Iris: ""Well we know"
6150	Thy glorious arms are by the Trojans held;
6150	But go thou forth, and from above the ditch
6150	Appear before them; daunted at the sight,
6150	Haply the Trojans may forsake the field,
6150	And breathing-time afford the sons of Greece,
6150	"Toil-worn; for little pause has yet been theirs."""
6150	""
6150	Swift Iris said, and vanish'd; then uprose
6150	Achilles, dear to Jove; and Pallas threw
6150	Her tassell'd aegis o'er his shoulders broad;
6150	His head encircling with a coronet
6150	Of golden cloud, whence fiery flashes gleam'd.
6150	As from an island city up to Heav'n
6150	The smoke ascends, which hostile forces round
6150	Beleaguer, and all day with cruel war
6150	From its own state cut off; but when the sun
6150	Hath set, blaze frequent forth the beacon fires;
6150	High rise the flames, and to the dwellers round
6150	Their signal flash, if haply o'er the sea
6150	May come the needful aid; so brightly flash'd
6150	That fiery light around Achilles' head.
6150	He left the wall, and stood above the ditch,
6150	But from the Greeks apart, rememb'ring well
6150	His mother's prudent counsel; there he stood,
6150	And shouted loudly; Pallas join'd her voice,
6150	And fill'd with terror all the Trojan host.
6150	Clear as the trumpet's sound, which calls to arms
6150	Some town, encompass'd round with hostile bands,
6150	Rang out the voice of great AEacides.
6150	But when Achilles' voice of brass they heard,
6150	They quail'd in spirit; the sleek-skin'd steeds themselves,
6150	Conscious of coming ill, bore back the cars:
6150	Their charioteers, dismay'd, beheld the flame
6150	Which, kindled by the blue-ey'd Goddess, blaz'd
6150	Unquench'd around the head of Peleus' son.
6150	Thrice shouted from the ditch the godlike chief;
6150	Thrice terror struck both Trojans and Allies;
6150	And there and then beside their chariots fell
6150	Twelve of their bravest; while the Greeks, well pleas'd,
6150	Patroclus' body from the fray withdrew,
6150	And on a litter laid; around him stood
6150	His comrades mourning; with them, Peleus' son,
6150	Shedding hot tears, as on his friend he gaz'd,
6150	Laid on the bier, and pierc'd with deadly wounds:
6150	Him to the war with horses and with cars
6150	He sent; but ne'er to welcome his return.
6150	By stag-ey'd Juno sent, reluctant sank
6150	Th' unwearied sun beneath the ocean wave;
6150	The sun had set, and breath'd awhile the Greeks
6150	From the fierce labours of the balanc'd field;
6150	Nor less the Trojans, from the stubborn fight
6150	Retiring, from the chariots loos'd their steeds:
6150	But ere they shar'd the ev'ning meal, they met
6150	In council; all stood up; none dar'd to sit;
6150	For fear had fallen on all, when reappear'd
6150	Achilles, from the battle long withdrawn.
6150	First Panthous' son, the sage Polydamas,
6150	Address'd th' assembly; his sagacious mind
6150	Alone beheld the future and the past;
6150	The friend of Hector, born the selfsame night;
6150	One in debate, the other best in arms;
6150	Who thus with prudent speech began, and said:
6150	""
6150	"""Be well advis'd, my friends! my counsel is"
6150	That we regain the city, nor the morn
6150	Here in the plain, beside the ships, await,
6150	So far remov'd from our protecting walls.
6150	While fiercely burn'd 'gainst Atreus' godlike son
6150	That mighty warrior's wrath, 'twas easier far
6150	With th' other Greeks to deal; and I rejoic'd
6150	When by the ships we pass'd the night, in hopes
6150	We soon might call them ours; but now, I own
6150	Achilles, swift of foot, excites my fear.
6150	His proud, impetuous spirit will spurn the plain,
6150	Where Greeks and Trojans oft in warlike strife
6150	Their balanc'd strength exert; if he come forth,
6150	Our fight will be to guard our homes and wives.
6150	Gain we the city; trust me, so 'twere best.
6150	Now, for a while, ambrosial night detains
6150	The son of Peleus; but at early morn
6150	If issuing forth in arms he find us here,
6150	His prowess we shall know; and happy he
6150	Who, flying, shall in safety reach the walls
6150	Of sacred Troy; for many a Trojan slain
6150	Shall feed the vultures; Heav'n avert such fate!
6150	But if, though loth, ye will by me be rul'd,
6150	This night in council husband we our strength;
6150	While tow'rs, and lofty gates, and folding doors
6150	Close join'd, well-fitting, shall our city guard:
6150	Then issuing forth in arms at early morn
6150	Man we the tow'rs; so harder were his task
6150	If, from the ships advancing, round the wall
6150	He offer battle; bootless to return,
6150	His strong-neck'd horses worn with labour vain
6150	In coursing, purposeless, around the town.
6150	To force an entrance, or the town destroy,
6150	Is not his aim; and ere that end be gain'd,
6150	"The dogs of Troy upon his flesh shall feed."""
6150	""
6150	To whom thus Hector of the glancing helm
6150	"With stern regard: ""Polydamas, thy words"
6150	Are such as grate unkindly on mine ear,
6150	Who fain wouldst have us to the walls retire.
